date,narration,debit,credit,balance,account_number
2024-09-15 12:00:00,POS PURCHASE VENDOR X,50000,0,109644000,1234567890
2024-09-15 18:00:00,BANK CHARGE COMMISSION,15000,0,109629000,1234567890
2024-09-16 00:00:00,ATM WITHDRAWAL,50000,0,109579000,1234567890
2024-09-16 06:00:00,ATM WITHDRAWAL,184000,0,109395000,1234567890
2024-09-16 12:00:00,ATM WITHDRAWAL,50000,0,109345000,1234567890
2024-09-16 18:00:00,SALARY PAYMENT,5000,0,109340000,1234567890
2024-09-17 00:00:00,ATM WITHDRAWAL,5000,0,109335000,1234567890
2024-09-17 06:00:00,POS PURCHASE VENDOR X,15000,0,109320000,1234567890
2024-09-17 12:00:00,SALARY PAYMENT,5000,0,109315000,1234567890
2024-09-17 18:00:00,BANK CHARGE COMMISSION,15000,0,109300000,1234567890
2024-09-18 00:00:00,POS PURCHASE VENDOR X,5000,0,109295000,1234567890
2024-09-18 06:00:00,INWARD TRANSFER,15000,0,109280000,1234567890
2024-09-18 12:00:00,BANK CHARGE COMMISSION,0,0,109280000,1234567890
2024-09-18 18:00:00,INWARD TRANSFER,5000,0,109275000,1234567890
2024-09-19 00:00:00,INWARD TRANSFER,50000,0,109225000,1234567890
2024-09-19 06:00:00,SALARY PAYMENT,15000,0,109210000,1234567890
2024-09-19 12:00:00,INWARD TRANSFER,15000,0,109195000,1234567890
2024-09-19 18:00:00,SALARY PAYMENT,184000,0,109011000,1234567890
2024-09-20 00:00:00,ATM WITHDRAWAL,0,2400000,111411000,1234567890
2024-09-20 06:00:00,BANK CHARGE COMMISSION,0,100000,111511000,1234567890
2024-09-20 12:00:00,TRANSFER TO JOHN DOE,50000,0,111461000,1234567890
2024-09-20 18:00:00,BANK CHARGE COMMISSION,15000,0,111446000,1234567890
2024-09-21 00:00:00,ATM WITHDRAWAL,0,100000,111546000,1234567890
2024-09-21 06:00:00,BANK CHARGE COMMISSION,0,100000,111646000,1234567890
2024-09-21 12:00:00,SALARY PAYMENT,184000,0,111462000,1234567890
2024-09-21 18:00:00,ATM WITHDRAWAL,50000,0,111412000,1234567890
2024-09-22 00:00:00,BANK CHARGE COMMISSION,50000,0,111362000,1234567890
2024-09-22 06:00:00,BANK CHARGE COMMISSION,0,0,111362000,1234567890
2024-09-22 12:00:00,SALARY PAYMENT,5000,0,111357000,1234567890
2024-09-22 18:00:00,INWARD TRANSFER,184000,0,111173000,1234567890
2024-09-23 00:00:00,POS PURCHASE VENDOR X,5000,0,111168000,1234567890
2024-09-23 06:00:00,BANK CHARGE COMMISSION,184000,0,110984000,1234567890
2024-09-23 12:00:00,TRANSFER TO JOHN DOE,5000,0,110979000,1234567890
2024-09-23 18:00:00,POS PURCHASE VENDOR X,50000,0,110929000,1234567890
2024-09-24 00:00:00,TRANSFER TO JOHN DOE,15000,0,110914000,1234567890
2024-09-24 06:00:00,SALARY PAYMENT,50000,0,110864000,1234567890
2024-09-24 12:00:00,BANK CHARGE COMMISSION,0,100000,110964000,1234567890
2024-09-24 18:00:00,ATM WITHDRAWAL,5000,0,110959000,1234567890
2024-09-25 00:00:00,SALARY PAYMENT,0,2400000,113359000,1234567890
2024-09-25 06:00:00,BANK CHARGE COMMISSION,50000,0,113309000,1234567890
2024-09-25 12:00:00,INWARD TRANSFER,5000,0,113304000,1234567890
2024-09-25 18:00:00,ATM WITHDRAWAL,184000,0,113120000,1234567890
2024-09-26 00:00:00,TRANSFER TO JOHN DOE,15000,0,113105000,1234567890
2024-09-26 06:00:00,BANK CHARGE COMMISSION,50000,0,113055000,1234567890
2024-09-26 12:00:00,SALARY PAYMENT,50000,0,113005000,1234567890
2024-09-26 18:00:00,SALARY PAYMENT,15000,0,112990000,1234567890
2024-09-27 00:00:00,BANK CHARGE COMMISSION,50000,0,112940000,1234567890
2024-09-27 06:00:00,ATM WITHDRAWAL,5000,0,112935000,1234567890
2024-09-27 12:00:00,BANK CHARGE COMMISSION,5000,0,112930000,1234567890
2024-09-27 18:00:00,POS PURCHASE VENDOR X,50000,0,112880000,1234567890
2024-09-28 00:00:00,TRANSFER TO JOHN DOE,5000,0,112875000,1234567890
2024-09-28 06:00:00,BANK CHARGE COMMISSION,50000,0,112825000,1234567890
2024-09-28 12:00:00,BANK CHARGE COMMISSION,50000,0,112775000,1234567890
2024-09-28 18:00:00,ATM WITHDRAWAL,184000,0,112591000,1234567890
2024-09-29 00:00:00,INWARD TRANSFER,15000,0,112576000,1234567890
2024-09-29 06:00:00,SALARY PAYMENT,5000,0,112571000,1234567890
2024-09-29 12:00:00,TRANSFER TO JOHN DOE,15000,0,112556000,1234567890
2024-09-29 18:00:00,POS PURCHASE VENDOR X,184000,0,112372000,1234567890
2024-09-30 00:00:00,SALARY PAYMENT,0,2400000,114772000,1234567890
2024-09-30 06:00:00,POS PURCHASE VENDOR X,50000,0,114722000,1234567890
2024-09-30 12:00:00,ATM WITHDRAWAL,5000,0,114717000,1234567890
2024-09-30 18:00:00,POS PURCHASE VENDOR X,0,100000,114817000,1234567890
2024-10-01 00:00:00,INWARD TRANSFER,0,0,114817000,1234567890
2024-10-01 06:00:00,BANK CHARGE COMMISSION,5000,0,114812000,1234567890
2024-10-01 12:00:00,TRANSFER TO JOHN DOE,0,100000,114912000,1234567890
2024-10-01 18:00:00,SALARY PAYMENT,50000,0,114862000,1234567890
2024-10-02 00:00:00,BANK CHARGE COMMISSION,50000,0,114812000,1234567890
2024-10-02 06:00:00,ATM WITHDRAWAL,50000,0,114762000,1234567890
2024-10-02 12:00:00,BANK CHARGE COMMISSION,184000,0,114578000,1234567890
2024-10-02 18:00:00,INWARD TRANSFER,0,100000,114678000,1234567890
2024-10-03 00:00:00,POS PURCHASE VENDOR X,50000,0,114628000,1234567890
2024-10-03 06:00:00,SALARY PAYMENT,184000,0,114444000,1234567890
2024-10-03 12:00:00,TRANSFER TO JOHN DOE,50000,0,114394000,1234567890
2024-10-03 18:00:00,INWARD TRANSFER,50000,0,114344000,1234567890
2024-10-04 00:00:00,SALARY PAYMENT,5000,0,114339000,1234567890
2024-10-04 06:00:00,ATM WITHDRAWAL,50000,0,114289000,1234567890
2024-10-04 12:00:00,TRANSFER TO JOHN DOE,50000,0,114239000,1234567890
2024-10-04 18:00:00,BANK CHARGE COMMISSION,50000,0,114189000,1234567890
2024-10-05 00:00:00,ATM WITHDRAWAL,50000,0,114139000,1234567890
2024-10-05 06:00:00,BANK CHARGE COMMISSION,50000,0,114089000,1234567890
2024-10-05 12:00:00,INWARD TRANSFER,15000,0,114074000,1234567890
2024-10-05 18:00:00,SALARY PAYMENT,15000,0,114059000,1234567890
2024-10-06 00:00:00,INWARD TRANSFER,184000,0,113875000,1234567890
2024-10-06 06:00:00,ATM WITHDRAWAL,184000,0,113691000,1234567890
2024-10-06 12:00:00,POS PURCHASE VENDOR X,184000,0,113507000,1234567890
2024-10-06 18:00:00,ATM WITHDRAWAL,15000,0,113492000,1234567890
2024-10-07 00:00:00,POS PURCHASE VENDOR X,184000,0,113308000,1234567890
2024-10-07 06:00:00,ATM WITHDRAWAL,5000,0,113303000,1234567890
2024-10-07 12:00:00,ATM WITHDRAWAL,0,2400000,115703000,1234567890
2024-10-07 18:00:00,TRANSFER TO JOHN DOE,5000,0,115698000,1234567890
2024-10-08 00:00:00,POS PURCHASE VENDOR X,0,0,115698000,1234567890
2024-10-08 06:00:00,POS PURCHASE VENDOR X,0,0,115698000,1234567890
2024-10-08 12:00:00,SALARY PAYMENT,50000,0,115648000,1234567890
2024-10-08 18:00:00,INWARD TRANSFER,184000,0,115464000,1234567890
2024-10-09 00:00:00,BANK CHARGE COMMISSION,0,100000,115564000,1234567890
2024-10-09 06:00:00,INWARD TRANSFER,50000,0,115514000,1234567890
2024-10-09 12:00:00,POS PURCHASE VENDOR X,5000,0,115509000,1234567890
2024-10-09 18:00:00,TRANSFER TO JOHN DOE,50000,0,115459000,1234567890
2024-10-10 00:00:00,POS PURCHASE VENDOR X,0,0,115459000,1234567890
2024-10-10 06:00:00,SALARY PAYMENT,50000,0,115409000,1234567890
2024-10-10 12:00:00,BANK CHARGE COMMISSION,50000,0,115359000,1234567890
2024-10-10 18:00:00,BANK CHARGE COMMISSION,5000,0,115354000,1234567890
2024-10-11 00:00:00,ATM WITHDRAWAL,5000,0,115349000,1234567890
2024-10-11 06:00:00,TRANSFER TO JOHN DOE,0,2400000,117749000,1234567890
2024-10-11 12:00:00,SALARY PAYMENT,50000,0,117699000,1234567890
2024-10-11 18:00:00,INWARD TRANSFER,15000,0,117684000,1234567890
2024-10-12 00:00:00,TRANSFER TO JOHN DOE,50000,0,117634000,1234567890
2024-10-12 06:00:00,ATM WITHDRAWAL,0,2400000,120034000,1234567890
2024-10-12 12:00:00,POS PURCHASE VENDOR X,15000,0,120019000,1234567890
2024-10-12 18:00:00,SALARY PAYMENT,50000,0,119969000,1234567890
2024-10-13 00:00:00,BANK CHARGE COMMISSION,5000,0,119964000,1234567890
2024-10-13 06:00:00,POS PURCHASE VENDOR X,0,100000,120064000,1234567890
2024-10-13 12:00:00,POS PURCHASE VENDOR X,50000,0,120014000,1234567890
2024-10-13 18:00:00,ATM WITHDRAWAL,5000,0,120009000,1234567890
2024-10-14 00:00:00,INWARD TRANSFER,0,2400000,122409000,1234567890
2024-10-14 06:00:00,POS PURCHASE VENDOR X,15000,0,122394000,1234567890
2024-10-14 12:00:00,BANK CHARGE COMMISSION,15000,0,122379000,1234567890
2024-10-14 18:00:00,BANK CHARGE COMMISSION,0,2400000,124779000,1234567890
2024-10-15 00:00:00,INWARD TRANSFER,5000,0,124774000,1234567890
2024-10-15 06:00:00,INWARD TRANSFER,15000,0,124759000,1234567890
2024-10-15 12:00:00,ATM WITHDRAWAL,0,0,124759000,1234567890
2024-10-15 18:00:00,TRANSFER TO JOHN DOE,50000,0,124709000,1234567890
2024-10-16 00:00:00,BANK CHARGE COMMISSION,0,100000,124809000,1234567890
2024-10-16 06:00:00,POS PURCHASE VENDOR X,0,0,124809000,1234567890
2024-10-16 12:00:00,ATM WITHDRAWAL,0,0,124809000,1234567890
2024-10-16 18:00:00,INWARD TRANSFER,5000,0,124804000,1234567890
2024-10-17 00:00:00,POS PURCHASE VENDOR X,184000,0,124620000,1234567890
2024-10-17 06:00:00,TRANSFER TO JOHN DOE,50000,0,124570000,1234567890
2024-10-17 12:00:00,SALARY PAYMENT,5000,0,124565000,1234567890
2024-10-17 18:00:00,INWARD TRANSFER,0,0,124565000,1234567890
2024-10-18 00:00:00,TRANSFER TO JOHN DOE,50000,0,124515000,1234567890
2024-10-18 06:00:00,TRANSFER TO JOHN DOE,5000,0,124510000,1234567890
2024-10-18 12:00:00,BANK CHARGE COMMISSION,15000,0,124495000,1234567890
2024-10-18 18:00:00,SALARY PAYMENT,50000,0,124445000,1234567890
2024-10-19 00:00:00,BANK CHARGE COMMISSION,184000,0,124261000,1234567890
2024-10-19 06:00:00,TRANSFER TO JOHN DOE,184000,0,124077000,1234567890
2024-10-19 12:00:00,SALARY PAYMENT,50000,0,124027000,1234567890
2024-10-19 18:00:00,BANK CHARGE COMMISSION,50000,0,123977000,1234567890
2024-10-20 00:00:00,SALARY PAYMENT,0,2400000,126377000,1234567890
2024-10-20 06:00:00,SALARY PAYMENT,0,0,126377000,1234567890
2024-10-20 12:00:00,INWARD TRANSFER,0,2400000,128777000,1234567890
2024-10-20 18:00:00,TRANSFER TO JOHN DOE,50000,0,128727000,1234567890
2024-10-21 00:00:00,TRANSFER TO JOHN DOE,184000,0,128543000,1234567890
2024-10-21 06:00:00,ATM WITHDRAWAL,15000,0,128528000,1234567890
2024-10-21 12:00:00,ATM WITHDRAWAL,184000,0,128344000,1234567890
2024-10-21 18:00:00,ATM WITHDRAWAL,0,2400000,130744000,1234567890
2024-10-22 00:00:00,ATM WITHDRAWAL,5000,0,130739000,1234567890
2024-10-22 06:00:00,POS PURCHASE VENDOR X,184000,0,130555000,1234567890
2024-10-22 12:00:00,ATM WITHDRAWAL,0,0,130555000,1234567890
2024-10-22 18:00:00,INWARD TRANSFER,50000,0,130505000,1234567890
2024-10-23 00:00:00,POS PURCHASE VENDOR X,15000,0,130490000,1234567890
2024-10-23 06:00:00,INWARD TRANSFER,5000,0,130485000,1234567890
2024-10-23 12:00:00,ATM WITHDRAWAL,184000,0,130301000,1234567890
2024-10-23 18:00:00,TRANSFER TO JOHN DOE,0,2400000,132701000,1234567890
2024-10-24 00:00:00,POS PURCHASE VENDOR X,184000,0,132517000,1234567890
2024-10-24 06:00:00,TRANSFER TO JOHN DOE,15000,0,132502000,1234567890
2024-10-24 12:00:00,INWARD TRANSFER,5000,0,132497000,1234567890
2024-10-24 18:00:00,INWARD TRANSFER,184000,0,132313000,1234567890
2024-10-25 00:00:00,POS PURCHASE VENDOR X,15000,0,132298000,1234567890
2024-10-25 06:00:00,SALARY PAYMENT,5000,0,132293000,1234567890
2024-10-25 12:00:00,INWARD TRANSFER,184000,0,132109000,1234567890
2024-10-25 18:00:00,SALARY PAYMENT,0,100000,132209000,1234567890
2024-10-26 00:00:00,POS PURCHASE VENDOR X,15000,0,132194000,1234567890
2024-10-26 06:00:00,INWARD TRANSFER,0,2400000,134594000,1234567890
2024-10-26 12:00:00,TRANSFER TO JOHN DOE,15000,0,134579000,1234567890
2024-10-26 18:00:00,BANK CHARGE COMMISSION,0,2400000,136979000,1234567890
2024-10-27 00:00:00,ATM WITHDRAWAL,0,100000,137079000,1234567890
2024-10-27 06:00:00,ATM WITHDRAWAL,184000,0,136895000,1234567890
2024-10-27 12:00:00,BANK CHARGE COMMISSION,184000,0,136711000,1234567890
2024-10-27 18:00:00,BANK CHARGE COMMISSION,0,0,136711000,1234567890
2024-10-28 00:00:00,POS PURCHASE VENDOR X,15000,0,136696000,1234567890
2024-10-28 06:00:00,INWARD TRANSFER,184000,0,136512000,1234567890
2024-10-28 12:00:00,TRANSFER TO JOHN DOE,184000,0,136328000,1234567890
2024-10-28 18:00:00,ATM WITHDRAWAL,0,100000,136428000,1234567890
2024-10-29 00:00:00,BANK CHARGE COMMISSION,15000,0,136413000,1234567890
2024-10-29 06:00:00,SALARY PAYMENT,0,0,136413000,1234567890
2024-10-29 12:00:00,SALARY PAYMENT,50000,0,136363000,1234567890
2024-10-29 18:00:00,BANK CHARGE COMMISSION,0,0,136363000,1234567890
2024-10-30 00:00:00,BANK CHARGE COMMISSION,15000,0,136348000,1234567890
2024-10-30 06:00:00,INWARD TRANSFER,184000,0,136164000,1234567890
2024-10-30 12:00:00,SALARY PAYMENT,184000,0,135980000,1234567890
2024-10-30 18:00:00,TRANSFER TO JOHN DOE,5000,0,135975000,1234567890
2024-10-31 00:00:00,BANK CHARGE COMMISSION,0,2400000,138375000,1234567890
2024-10-31 06:00:00,TRANSFER TO JOHN DOE,184000,0,138191000,1234567890
2024-10-31 12:00:00,ATM WITHDRAWAL,50000,0,138141000,1234567890
2024-10-31 18:00:00,POS PURCHASE VENDOR X,184000,0,137957000,1234567890
2024-11-01 00:00:00,POS PURCHASE VENDOR X,50000,0,137907000,1234567890
2024-11-01 06:00:00,ATM WITHDRAWAL,184000,0,137723000,1234567890
2024-11-01 12:00:00,POS PURCHASE VENDOR X,184000,0,137539000,1234567890
2024-11-01 18:00:00,BANK CHARGE COMMISSION,15000,0,137524000,1234567890
2024-11-02 00:00:00,SALARY PAYMENT,184000,0,137340000,1234567890
2024-11-02 06:00:00,INWARD TRANSFER,50000,0,137290000,1234567890
2024-11-02 12:00:00,POS PURCHASE VENDOR X,15000,0,137275000,1234567890
2024-11-02 18:00:00,ATM WITHDRAWAL,184000,0,137091000,1234567890
2024-11-03 00:00:00,INWARD TRANSFER,15000,0,137076000,1234567890
2024-11-03 06:00:00,ATM WITHDRAWAL,184000,0,136892000,1234567890
2024-11-03 12:00:00,BANK CHARGE COMMISSION,5000,0,136887000,1234567890
2024-11-03 18:00:00,ATM WITHDRAWAL,15000,0,136872000,1234567890
2024-11-04 00:00:00,SALARY PAYMENT,50000,0,136822000,1234567890
2024-11-04 06:00:00,BANK CHARGE COMMISSION,5000,0,136817000,1234567890
2024-11-04 12:00:00,POS PURCHASE VENDOR X,184000,0,136633000,1234567890
2024-11-04 18:00:00,INWARD TRANSFER,184000,0,136449000,1234567890
2024-11-05 00:00:00,TRANSFER TO JOHN DOE,5000,0,136444000,1234567890
2024-11-05 06:00:00,SALARY PAYMENT,0,0,136444000,1234567890
2024-11-05 12:00:00,INWARD TRANSFER,5000,0,136439000,1234567890
2024-11-05 18:00:00,TRANSFER TO JOHN DOE,50000,0,136389000,1234567890
2024-11-06 00:00:00,POS PURCHASE VENDOR X,184000,0,136205000,1234567890
2024-11-06 06:00:00,ATM WITHDRAWAL,15000,0,136190000,1234567890
2024-11-06 12:00:00,SALARY PAYMENT,0,2400000,138590000,1234567890
2024-11-06 18:00:00,SALARY PAYMENT,15000,0,138575000,1234567890
2024-11-07 00:00:00,BANK CHARGE COMMISSION,5000,0,138570000,1234567890
2024-11-07 06:00:00,BANK CHARGE COMMISSION,184000,0,138386000,1234567890
2024-11-07 12:00:00,BANK CHARGE COMMISSION,50000,0,138336000,1234567890
2024-11-07 18:00:00,POS PURCHASE VENDOR X,5000,0,138331000,1234567890
2024-11-08 00:00:00,POS PURCHASE VENDOR X,5000,0,138326000,1234567890
2024-11-08 06:00:00,SALARY PAYMENT,15000,0,138311000,1234567890
2024-11-08 12:00:00,TRANSFER TO JOHN DOE,15000,0,138296000,1234567890
2024-11-08 18:00:00,INWARD TRANSFER,184000,0,138112000,1234567890
2024-11-09 00:00:00,INWARD TRANSFER,15000,0,138097000,1234567890
2024-11-09 06:00:00,ATM WITHDRAWAL,0,0,138097000,1234567890
2024-11-09 12:00:00,TRANSFER TO JOHN DOE,184000,0,137913000,1234567890
2024-11-09 18:00:00,POS PURCHASE VENDOR X,50000,0,137863000,1234567890
2024-11-10 00:00:00,POS PURCHASE VENDOR X,0,0,137863000,1234567890
2024-11-10 06:00:00,BANK CHARGE COMMISSION,5000,0,137858000,1234567890
2024-11-10 12:00:00,TRANSFER TO JOHN DOE,15000,0,137843000,1234567890
2024-11-10 18:00:00,TRANSFER TO JOHN DOE,50000,0,137793000,1234567890
2024-11-11 00:00:00,POS PURCHASE VENDOR X,184000,0,137609000,1234567890
2024-11-11 06:00:00,TRANSFER TO JOHN DOE,15000,0,137594000,1234567890
2024-11-11 12:00:00,BANK CHARGE COMMISSION,0,0,137594000,1234567890
2024-11-11 18:00:00,BANK CHARGE COMMISSION,5000,0,137589000,1234567890
2024-11-12 00:00:00,SALARY PAYMENT,5000,0,137584000,1234567890
2024-11-12 06:00:00,POS PURCHASE VENDOR X,15000,0,137569000,1234567890
2024-11-12 12:00:00,POS PURCHASE VENDOR X,184000,0,137385000,1234567890
2024-11-12 18:00:00,TRANSFER TO JOHN DOE,184000,0,137201000,1234567890
2024-11-13 00:00:00,SALARY PAYMENT,15000,0,137186000,1234567890
2024-11-13 06:00:00,TRANSFER TO JOHN DOE,15000,0,137171000,1234567890
2024-11-13 12:00:00,SALARY PAYMENT,15000,0,137156000,1234567890
2024-11-13 18:00:00,SALARY PAYMENT,50000,0,137106000,1234567890
2024-11-14 00:00:00,SALARY PAYMENT,15000,0,137091000,1234567890
2024-11-14 06:00:00,INWARD TRANSFER,50000,0,137041000,1234567890
2024-11-14 12:00:00,TRANSFER TO JOHN DOE,0,0,137041000,1234567890
2024-11-14 18:00:00,TRANSFER TO JOHN DOE,15000,0,137026000,1234567890
2024-11-15 00:00:00,ATM WITHDRAWAL,15000,0,137011000,1234567890
2024-11-15 06:00:00,SALARY PAYMENT,184000,0,136827000,1234567890
2024-11-15 12:00:00,POS PURCHASE VENDOR X,15000,0,136812000,1234567890
2024-11-15 18:00:00,TRANSFER TO JOHN DOE,50000,0,136762000,1234567890
2024-11-16 00:00:00,ATM WITHDRAWAL,50000,0,136712000,1234567890
2024-11-16 06:00:00,TRANSFER TO JOHN DOE,15000,0,136697000,1234567890
2024-11-16 12:00:00,POS PURCHASE VENDOR X,50000,0,136647000,1234567890
2024-11-16 18:00:00,INWARD TRANSFER,15000,0,136632000,1234567890
2024-11-17 00:00:00,SALARY PAYMENT,0,100000,136732000,1234567890
2024-11-17 06:00:00,SALARY PAYMENT,50000,0,136682000,1234567890
2024-11-17 12:00:00,BANK CHARGE COMMISSION,50000,0,136632000,1234567890
2024-11-17 18:00:00,POS PURCHASE VENDOR X,50000,0,136582000,1234567890
2024-11-18 00:00:00,POS PURCHASE VENDOR X,50000,0,136532000,1234567890
2024-11-18 06:00:00,ATM WITHDRAWAL,15000,0,136517000,1234567890
2024-11-18 12:00:00,ATM WITHDRAWAL,15000,0,136502000,1234567890
2024-11-18 18:00:00,ATM WITHDRAWAL,0,0,136502000,1234567890
2024-11-19 00:00:00,INWARD TRANSFER,15000,0,136487000,1234567890
2024-11-19 06:00:00,ATM WITHDRAWAL,50000,0,136437000,1234567890
2024-11-19 12:00:00,POS PURCHASE VENDOR X,0,0,136437000,1234567890
2024-11-19 18:00:00,ATM WITHDRAWAL,5000,0,136432000,1234567890
2024-11-20 00:00:00,TRANSFER TO JOHN DOE,184000,0,136248000,1234567890
2024-11-20 06:00:00,TRANSFER TO JOHN DOE,0,100000,136348000,1234567890
2024-11-20 12:00:00,BANK CHARGE COMMISSION,184000,0,136164000,1234567890
2024-11-20 18:00:00,TRANSFER TO JOHN DOE,50000,0,136114000,1234567890
2024-11-21 00:00:00,BANK CHARGE COMMISSION,5000,0,136109000,1234567890
2024-11-21 06:00:00,TRANSFER TO JOHN DOE,184000,0,135925000,1234567890
2024-11-21 12:00:00,INWARD TRANSFER,0,100000,136025000,1234567890
2024-11-21 18:00:00,BANK CHARGE COMMISSION,15000,0,136010000,1234567890
2024-11-22 00:00:00,TRANSFER TO JOHN DOE,184000,0,135826000,1234567890
2024-11-22 06:00:00,BANK CHARGE COMMISSION,15000,0,135811000,1234567890
2024-11-22 12:00:00,SALARY PAYMENT,184000,0,135627000,1234567890
2024-11-22 18:00:00,BANK CHARGE COMMISSION,50000,0,135577000,1234567890
2024-11-23 00:00:00,TRANSFER TO JOHN DOE,15000,0,135562000,1234567890
2024-11-23 06:00:00,POS PURCHASE VENDOR X,5000,0,135557000,1234567890
2024-11-23 12:00:00,ATM WITHDRAWAL,0,0,135557000,1234567890
2024-11-23 18:00:00,BANK CHARGE COMMISSION,5000,0,135552000,1234567890
2024-11-24 00:00:00,SALARY PAYMENT,184000,0,135368000,1234567890
2024-11-24 06:00:00,BANK CHARGE COMMISSION,184000,0,135184000,1234567890
2024-11-24 12:00:00,BANK CHARGE COMMISSION,5000,0,135179000,1234567890
2024-11-24 18:00:00,ATM WITHDRAWAL,184000,0,134995000,1234567890
2024-11-25 00:00:00,SALARY PAYMENT,50000,0,134945000,1234567890
2024-11-25 06:00:00,BANK CHARGE COMMISSION,0,100000,135045000,1234567890
2024-11-25 12:00:00,BANK CHARGE COMMISSION,50000,0,134995000,1234567890
2024-11-25 18:00:00,TRANSFER TO JOHN DOE,15000,0,134980000,1234567890
2024-11-26 00:00:00,POS PURCHASE VENDOR X,0,100000,135080000,1234567890
2024-11-26 06:00:00,SALARY PAYMENT,0,2400000,137480000,1234567890
2024-11-26 12:00:00,INWARD TRANSFER,184000,0,137296000,1234567890
2024-11-26 18:00:00,INWARD TRANSFER,15000,0,137281000,1234567890
2024-11-27 00:00:00,SALARY PAYMENT,5000,0,137276000,1234567890
2024-11-27 06:00:00,ATM WITHDRAWAL,15000,0,137261000,1234567890
2024-11-27 12:00:00,SALARY PAYMENT,5000,0,137256000,1234567890
2024-11-27 18:00:00,SALARY PAYMENT,15000,0,137241000,1234567890
2024-11-28 00:00:00,INWARD TRANSFER,15000,0,137226000,1234567890
2024-11-28 06:00:00,POS PURCHASE VENDOR X,5000,0,137221000,1234567890
2024-11-28 12:00:00,INWARD TRANSFER,50000,0,137171000,1234567890
2024-11-28 18:00:00,POS PURCHASE VENDOR X,184000,0,136987000,1234567890
2024-11-29 00:00:00,POS PURCHASE VENDOR X,184000,0,136803000,1234567890
2024-11-29 06:00:00,TRANSFER TO JOHN DOE,184000,0,136619000,1234567890
2024-11-29 12:00:00,INWARD TRANSFER,5000,0,136614000,1234567890
2024-11-29 18:00:00,BANK CHARGE COMMISSION,184000,0,136430000,1234567890
2024-11-30 00:00:00,SALARY PAYMENT,0,0,136430000,1234567890
2024-11-30 06:00:00,ATM WITHDRAWAL,15000,0,136415000,1234567890
2024-11-30 12:00:00,BANK CHARGE COMMISSION,5000,0,136410000,1234567890
2024-11-30 18:00:00,INWARD TRANSFER,5000,0,136405000,1234567890
2024-12-01 00:00:00,INWARD TRANSFER,0,0,136405000,1234567890
2024-12-01 06:00:00,BANK CHARGE COMMISSION,15000,0,136390000,1234567890
2024-12-01 12:00:00,TRANSFER TO JOHN DOE,184000,0,136206000,1234567890
2024-12-01 18:00:00,INWARD TRANSFER,5000,0,136201000,1234567890
2024-12-02 00:00:00,TRANSFER TO JOHN DOE,5000,0,136196000,1234567890
2024-12-02 06:00:00,SALARY PAYMENT,5000,0,136191000,1234567890
2024-12-02 12:00:00,SALARY PAYMENT,5000,0,136186000,1234567890
2024-12-02 18:00:00,ATM WITHDRAWAL,5000,0,136181000,1234567890
2024-12-03 00:00:00,INWARD TRANSFER,5000,0,136176000,1234567890
2024-12-03 06:00:00,BANK CHARGE COMMISSION,0,2400000,138576000,1234567890
2024-12-03 12:00:00,TRANSFER TO JOHN DOE,5000,0,138571000,1234567890
2024-12-03 18:00:00,ATM WITHDRAWAL,50000,0,138521000,1234567890
2024-12-04 00:00:00,POS PURCHASE VENDOR X,15000,0,138506000,1234567890
2024-12-04 06:00:00,ATM WITHDRAWAL,15000,0,138491000,1234567890
2024-12-04 12:00:00,TRANSFER TO JOHN DOE,184000,0,138307000,1234567890
2024-12-04 18:00:00,INWARD TRANSFER,5000,0,138302000,1234567890
2024-12-05 00:00:00,INWARD TRANSFER,5000,0,138297000,1234567890
2024-12-05 06:00:00,POS PURCHASE VENDOR X,0,0,138297000,1234567890
2024-12-05 12:00:00,TRANSFER TO JOHN DOE,50000,0,138247000,1234567890
2024-12-05 18:00:00,INWARD TRANSFER,15000,0,138232000,1234567890
2024-12-06 00:00:00,INWARD TRANSFER,15000,0,138217000,1234567890
2024-12-06 06:00:00,TRANSFER TO JOHN DOE,184000,0,138033000,1234567890
2024-12-06 12:00:00,ATM WITHDRAWAL,5000,0,138028000,1234567890
2024-12-06 18:00:00,SALARY PAYMENT,0,0,138028000,1234567890
2024-12-07 00:00:00,BANK CHARGE COMMISSION,184000,0,137844000,1234567890
2024-12-07 06:00:00,ATM WITHDRAWAL,184000,0,137660000,1234567890
2024-12-07 12:00:00,TRANSFER TO JOHN DOE,184000,0,137476000,1234567890
2024-12-07 18:00:00,SALARY PAYMENT,0,0,137476000,1234567890
2024-12-08 00:00:00,ATM WITHDRAWAL,0,0,137476000,1234567890
2024-12-08 06:00:00,INWARD TRANSFER,5000,0,137471000,1234567890
2024-12-08 12:00:00,SALARY PAYMENT,0,0,137471000,1234567890
2024-12-08 18:00:00,SALARY PAYMENT,184000,0,137287000,1234567890
2024-12-09 00:00:00,TRANSFER TO JOHN DOE,5000,0,137282000,1234567890
2024-12-09 06:00:00,INWARD TRANSFER,184000,0,137098000,1234567890
2024-12-09 12:00:00,INWARD TRANSFER,184000,0,136914000,1234567890
2024-12-09 18:00:00,INWARD TRANSFER,15000,0,136899000,1234567890
2024-12-10 00:00:00,SALARY PAYMENT,0,0,136899000,1234567890
2024-12-10 06:00:00,ATM WITHDRAWAL,15000,0,136884000,1234567890
2024-12-10 12:00:00,BANK CHARGE COMMISSION,15000,0,136869000,1234567890
